target_time_utc,target_time_local,turbine,p10,p50,p90,issue_date,horizon_h,actual
2026-01-01T12:00:00Z,2026-01-01T17:00+05:00,2,0.00937819098360227,0.06349216774376193,0.30024233933845934,2025-12-31,18,0.023333333333333334
2026-01-01T12:00:00Z,2026-01-01T17:00+05:00,plant,0.009656777250651375,0.06349216774376193,0.30024233933845934,2025-12-31,18,0.023333333333333334
2026-01-01T13:00:00Z,2026-01-01T18:00+05:00,1,0.01,0.026766678351225315,0.17738209616157932,2025-12-31,19,0.02
2026-01-01T13:00:00Z,2026-01-01T18:00+05:00,2,0.009501969344779376,0.026943051541034792,0.17750778716617988,2025-12-31,19,0.018333333333333333
2026-01-01T13:00:00Z,2026-01-01T18:00+05:00,plant,0.009877548840501548,0.026943051541034792,0.17750778716617988,2025-12-31,19,0.019166666666666665
2026-01-01T14:00:00Z,2026-01-01T19:00+05:00,1,0.01,0.05521785298427733,0.30214347351314624,2025-12-31,20,0.07333333333333333
2026-01-01T14:00:00Z,2026-01-01T19:00+05:00,2,0.009358653424926481,0.05544458321841326,0.3022691645177468,2025-12-31,20,0.07666666666666667
2026-01-01T14:00:00Z,2026-01-01T19:00+05:00,plant,0.009637239691975585,0.05544458321841326,0.3022691645177468,2025-12-31,20,0.07500000000000001
2026-01-01T15:00:00Z,2026-01-01T20:00+05:00,1,0.01,0.06429023798599819,0.2485128035133645,2025-12-31,21,0.07666666666666667
2026-01-01T15:00:00Z,2026-01-01T20:00+05:00,2,0.009595055088910365,0.0645169682201341,0.24863849451796505,2025-12-31,21,0.065
2026-01-01T15:00:00Z,2026-01-01T20:00+05:00,plant,0.00987364135595947,0.0645169682201341,0.24863849451796505,2025-12-31,21,0.07083333333333333
2026-01-01T16:00:00Z,2026-01-01T21:00+05:00,1,0.01,0.0651869079853742,0.32713224399033336,2025-12-31,22,0.043333333333333335
2026-01-01T16:00:00Z,2026-01-01T21:00+05:00,2,0.009605382471665655,0.06541363821951011,0.3272579349949339,2025-12-31,22,0.04
2026-01-01T16:00:00Z,2026-01-01T21:00+05:00,plant,0.009771885764268141,0.06541363821951011,0.3272579349949339,2025-12-31,22,0.04166666666666667
2026-01-01T17:00:00Z,2026-01-01T22:00+05:00,1,0.01,0.03621727041379044,0.23405177451599893,2025-12-31,23,0.01
2026-01-01T17:00:00Z,2026-01-01T22:00+05:00,2,0.010060904918776174,0.03561841356052545,0.23376959975689007,2025-12-31,23,0.008333333333333333
2026-01-01T17:00:00Z,2026-01-01T22:00+05:00,plant,0.010177876851016582,0.03561841356052545,0.23376959975689007,2025-12-31,23,0.009166666666666667
2026-01-01T18:00:00Z,2026-01-01T23:00+05:00,1,0.01,0.03587571085796884,0.1957893908489691,2025-12-31,24,0.011666666666666667
2026-01-01T18:00:00Z,2026-01-01T23:00+05:00,2,0.010075417938511761,0.035276854004703845,0.19550721608986024,2025-12-31,24,0.008333333333333333
2026-01-01T18:00:00Z,2026-01-01T23:00+05:00,plant,0.01019238987075217,0.035276854004703845,0.19550721608986024,2025-12-31,24,0.01
2026-01-01T19:00:00Z,2026-01-02T00:00+05:00,1,0.01,0.039443773986498676,0.11648978947845806,2026-01-01,1,0.01
2026-01-01T19:00:00Z,2026-01-02T00:00+05:00,2,0.0084294978269437,0.03784779198026124,0.11509737164154268,2026-01-01,1,0.008333333333333333
2026-01-01T19:00:00Z,2026-01-02T00:00+05:00,plant,0.009063005795758361,0.03784779198026124,0.11509737164154268,2026-01-01,1,0.009166666666666667
2026-01-01T20:00:00Z,2026-01-02T01:00+05:00,1,0.01,0.02925742133762453,0.09611665865027764,2026-01-01,2,0.01
2026-01-01T20:00:00Z,2026-01-02T01:00+05:00,2,0.008685618830425007,0.027891664958350836,0.09472424081336227,2026-01-01,2,0.01
2026-01-01T20:00:00Z,2026-01-02T01:00+05:00,plant,0.009319126799239668,0.027891664958350836,0.09472424081336227,2026-01-01,2,0.01
2026-01-01T21:00:00Z,2026-01-02T02:00+05:00,1,0.01,0.022902478060652917,0.07247607239640654,2026-01-01,3,0.011666666666666667
2026-01-01T21:00:00Z,2026-01-02T02:00+05:00,2,0.0084294978269437,0.021306496054415477,0.07108365455949116,2026-01-01,3,0.008333333333333333
2026-01-01T21:00:00Z,2026-01-02T02:00+05:00,plant,0.009063005795758361,0.021306496054415477,0.07108365455949116,2026-01-01,3,0.01
2026-01-01T22:00:00Z,2026-01-02T03:00+05:00,1,0.01,0.021733129025523497,0.09917464797161282,2026-01-01,4,0.01
2026-01-01T22:00:00Z,2026-01-02T03:00+05:00,2,0.0084294978269437,0.0203673726462498,0.09778223013469746,2026-01-01,4,0.005
2026-01-01T22:00:00Z,2026-01-02T03:00+05:00,plant,0.009063005795758361,0.0203673726462498,0.09778223013469746,2026-01-01,4,0.0075
2026-01-01T23:00:00Z,2026-01-02T04:00+05:00,1,0.01,0.022511125070712498,0.08792794452695775,2026-01-01,5,0.01
2026-01-01T23:00:00Z,2026-01-02T04:00+05:00,2,0.00859888133683643,0.020915143064475065,0.08653552669004237,2026-01-01,5,0.01
2026-01-01T23:00:00Z,2026-01-02T04:00+05:00,plant,0.00924746557441514,0.020915143064475065,0.08653552669004237,2026-01-01,5,0.01
2026-01-02T00:00:00Z,2026-01-02T05:00+05:00,1,0.01,0.01736564347280647,0.11833914239939175,2026-01-01,6,0.01
2026-01-02T00:00:00Z,2026-01-02T05:00+05:00,2,0.008511360413173666,0.01582599668230897,0.11694672456247635,2026-01-01,6,0.01
2026-01-02T00:00:00Z,2026-01-02T05:00+05:00,plant,0.009106421193905239,0.01582599668230897,0.11694672456247635,2026-01-01,6,0.01
2026-01-02T01:00:00Z,2026-01-02T06:00+05:00,1,0.01,0.01416794390019599,0.10325017672981884,2026-01-01,7,0.01
2026-01-02T01:00:00Z,2026-01-02T06:00+05:00,2,0.008486818388418046,0.012628297109698483,0.10185775889290348,2026-01-01,7,0.01
2026-01-02T01:00:00Z,2026-01-02T06:00+05:00,plant,0.009081879169149619,0.012628297109698483,0.10185775889290348,2026-01-01,7,0.01
2026-01-02T02:00:00Z,2026-01-02T07:00+05:00,1,0.01,0.037967862498756805,0.046882996460008416,2026-01-01,8,0.01
2026-01-02T02:00:00Z,2026-01-02T07:00+05:00,2,0.008685259202491597,0.03773763687179307,0.04549057862309304,2026-01-01,8,0.01
2026-01-02T02:00:00Z,2026-01-02T07:00+05:00,plant,0.009267963712198214,0.03773763687179307,0.04549057862309304,2026-01-01,8,0.01
2026-01-02T03:00:00Z,2026-01-02T08:00+05:00,1,0.01,0.015071300900552975,0.10866722169660337,2026-01-01,9,0.075
2026-01-02T03:00:00Z,2026-01-02T08:00+05:00,2,0.008758739333544515,0.013531654110055469,0.1075743403461931,2026-01-01,9,0.07666666666666667
2026-01-02T03:00:00Z,2026-01-02T08:00+05:00,plant,0.009338465719358223,0.013531654110055469,0.1075743403461931,2026-01-01,9,0.07583333333333334
2026-01-02T04:00:00Z,2026-01-02T09:00+05:00,1,0.01,0.01311863097910953,0.11836535429407007,2026-01-01,10,0.27999999999999997
2026-01-02T04:00:00Z,2026-01-02T09:00+05:00,2,0.008608972012091062,0.01152264897287209,0.11727247294365979,2026-01-01,10,0.26666666666666666
2026-01-02T04:00:00Z,2026-01-02T09:00+05:00,plant,0.009204032792822635,0.01152264897287209,0.11727247294365979,2026-01-01,10,0.2733333333333333
2026-01-02T05:00:00Z,2026-01-02T10:00+05:00,1,0.01,0.030767402777628627,0.3059134537357082,2026-01-01,11,0.40499999999999997
2026-01-02T05:00:00Z,2026-01-02T10:00+05:00,2,0.008722478333380433,0.030640473047428573,0.3084079886773169,2026-01-01,11,0.37666666666666665
2026-01-02T05:00:00Z,2026-01-02T10:00+05:00,plant,0.009478945154975865,0.030640473047428573,0.3084079886773169,2026-01-01,11,0.3908333333333333
2026-01-02T06:00:00Z,2026-01-02T11:00+05:00,1,0.01,0.13886073631557075,0.6382613605734838,2026-01-01,12,0.6466666666666666
2026-01-02T06:00:00Z,2026-01-02T11:00+05:00,2,0.008574882055458683,0.14034672286174846,0.6407558955150926,2026-01-01,12,0.6766666666666667
2026-01-02T06:00:00Z,2026-01-02T11:00+05:00,plant,0.009331348877054115,0.14034672286174846,0.6407558955150926,2026-01-01,12,0.6616666666666666
2026-01-02T07:00:00Z,2026-01-02T12:00+05:00,1,0.030425703695229286,0.30982801322239795,0.8783269249760872,2026-01-01,13,0.8433333333333334
2026-01-02T07:00:00Z,2026-01-02T12:00+05:00,2,0.023270857759914988,0.31131399976857577,0.8875042708925361,2026-01-01,13,0.8849999999999999
2026-01-02T07:00:00Z,2026-01-02T12:00+05:00,plant,0.023854555818324723,0.31131399976857577,0.8875042708925361,2026-01-01,13,0.8641666666666666
2026-01-02T08:00:00Z,2026-01-02T13:00+05:00,1,0.01,0.20210858189885514,0.6913300837280119,2026-01-01,14,0.71
2026-01-02T08:00:00Z,2026-01-02T13:00+05:00,2,0.009002831196807325,0.20219668088243203,0.7005074296444608,2026-01-01,14,0.7450000000000001
2026-01-02T08:00:00Z,2026-01-02T13:00+05:00,plant,0.009586529255217056,0.20219668088243203,0.7005074296444608,2026-01-01,14,0.7275
2026-01-02T09:00:00Z,2026-01-02T14:00+05:00,1,0.01,0.1601808652359584,0.48332896434335343,2026-01-01,15,0.5750000000000001
2026-01-02T09:00:00Z,2026-01-02T14:00+05:00,2,0.008694275825814158,0.1602689642195353,0.49250631025980246,2026-01-01,15,0.5816666666666667
2026-01-02T09:00:00Z,2026-01-02T14:00+05:00,plant,0.009164941676731094,0.1602689642195353,0.49250631025980246,2026-01-01,15,0.5783333333333334
2026-01-02T10:00:00Z,2026-01-02T15:00+05:00,1,0.01,0.17175259081399066,0.4635838023367756,2026-01-01,16,0.42333333333333334
2026-01-02T10:00:00Z,2026-01-02T15:00+05:00,2,0.008694275825814158,0.17184068979756756,0.4727611482532246,2026-01-01,16,0.43333333333333335
2026-01-02T10:00:00Z,2026-01-02T15:00+05:00,plant,0.009164941676731094,0.17184068979756756,0.4727611482532246,2026-01-01,16,0.42833333333333334
2026-01-02T11:00:00Z,2026-01-02T16:00+05:00,1,0.01,0.2107183011113242,0.6344740030545493,2026-01-01,17,0.35833333333333334
2026-01-02T11:00:00Z,2026-01-02T16:00+05:00,2,0.009902980317965193,0.2108064000949011,0.6436513489709982,2026-01-01,17,0.38000000000000006
2026-01-02T11:00:00Z,2026-01-02T16:00+05:00,plant,0.010068411274375907,0.2108064000949011,0.6436513489709982,2026-01-01,17,0.3691666666666667
2026-01-02T12:00:00Z,2026-01-02T17:00+05:00,1,0.01,0.1118835441567543,0.4790650348527896,2026-01-01,18,0.425
2026-01-02T12:00:00Z,2026-01-02T17:00+05:00,2,0.00934057667477526,0.11197164314033121,0.4791907258573903,2026-01-01,18,0.4466666666666666
2026-01-02T12:00:00Z,2026-01-02T17:00+05:00,plant,0.009483653086794792,0.11197164314033121,0.4791907258573903,2026-01-01,18,0.4358333333333333
2026-01-02T13:00:00Z,2026-01-02T18:00+05:00,1,0.01,0.11776495016168007,0.5561300278802673,2026-01-01,19,0.445
2026-01-02T13:00:00Z,2026-01-02T18:00+05:00,2,0.009403445165250459,0.11785304914525697,0.5556542488405098,2026-01-01,19,0.47
2026-01-02T13:00:00Z,2026-01-02T18:00+05:00,plant,0.009546521577269991,0.11785304914525697,0.5556542488405098,2026-01-01,19,0.4575
2026-01-02T14:00:00Z,2026-01-02T19:00+05:00,1,0.01,0.2077134081218662,0.6467860069143627,2026-01-01,20,0.6083333333333333
2026-01-02T14:00:00Z,2026-01-02T19:00+05:00,2,0.009790084729412035,0.2078015071054431,0.6463102278746052,2026-01-01,20,0.66
2026-01-02T14:00:00Z,2026-01-02T19:00+05:00,plant,0.009960489636475146,0.2078015071054431,0.6463102278746052,2026-01-01,20,0.6341666666666667
2026-01-02T15:00:00Z,2026-01-02T20:00+05:00,1,0.02142030755098498,0.3696975399794106,0.8676403840830281,2026-01-01,21,0.875
2026-01-02T15:00:00Z,2026-01-02T20:00+05:00,2,0.015100731280644855,0.3697856389629876,0.8671646050432706,2026-01-01,21,0.8850000000000001
2026-01-02T15:00:00Z,2026-01-02T20:00+05:00,plant,0.015271136187707967,0.3697856389629876,0.8671646050432706,2026-01-01,21,0.8800000000000001
2026-01-02T16:00:00Z,2026-01-02T21:00+05:00,1,0.04074190746815052,0.4920223034527113,0.936249079484543,2026-01-01,22,0.605
2026-01-02T16:00:00Z,2026-01-02T21:00+05:00,2,0.026247422199450792,0.4921104024362883,0.9357733004447855,2026-01-01,22,0.6649999999999999
2026-01-02T16:00:00Z,2026-01-02T21:00+05:00,plant,0.026390498611470328,0.4921104024362883,0.9357733004447855,2026-01-01,22,0.635
2026-01-02T17:00:00Z,2026-01-02T22:00+05:00,1,0.05670500080148385,0.5091374689352856,0.9320182879828941,2026-01-01,23,0.31666666666666665
2026-01-02T17:00:00Z,2026-01-02T22:00+05:00,2,0.06717665687119616,0.5092255679188624,0.9315425089431366,2026-01-01,23,0.295
2026-01-02T17:00:00Z,2026-01-02T22:00+05:00,plant,0.0673197332832157,0.5092255679188624,0.9315425089431366,2026-01-01,23,0.3058333333333333
2026-01-02T18:00:00Z,2026-01-02T23:00+05:00,1,0.038361297993694116,0.5008451893616591,0.9268465021680387,2026-01-01,24,0.26166666666666666
2026-01-02T18:00:00Z,2026-01-02T23:00+05:00,2,0.06544332353786282,0.5009332883452361,0.9263707231282812,2026-01-01,24,0.21166666666666667
2026-01-02T18:00:00Z,2026-01-02T23:00+05:00,plant,0.06550164547047932,0.5009332883452361,0.9263707231282812,2026-01-01,24,0.23666666666666666
2026-01-02T19:00:00Z,2026-01-03T00:00+05:00,1,0.027533788540263754,0.41604019282662125,0.957873797955236,2026-01-02,1,0.22166666666666668
2026-01-02T19:00:00Z,2026-01-03T00:00+05:00,2,0.06722862075246691,0.4159132630964213,0.9558799100739627,2026-01-02,1,0.19833333333333333
2026-01-02T19:00:00Z,2026-01-03T00:00+05:00,plant,0.06798107267925454,0.4159132630964213,0.9558799100739627,2026-01-02,1,0.21000000000000002
2026-01-02T20:00:00Z,2026-01-03T01:00+05:00,1,0.011966495049819318,0.203120551723948,0.7811894037656073,2026-01-02,2,0.36166666666666664
2026-01-02T20:00:00Z,2026-01-03T01:00+05:00,2,0.01375452819656438,0.20299362199374793,0.779195515884334,2026-01-02,2,0.31
2026-01-02T20:00:00Z,2026-01-03T01:00+05:00,plant,0.014369748216342473,0.20299362199374793,0.779195515884334,2026-01-02,2,0.3358333333333333
2026-01-02T21:00:00Z,2026-01-03T02:00+05:00,1,0.01,0.059174543755523834,0.47434424914706086,2026-01-02,3,0.17833333333333334
2026-01-02T21:00:00Z,2026-01-03T02:00+05:00,2,0.008585893208075348,0.059047614025323825,0.47295183131014545,2026-01-02,3,0.15833333333333333
2026-01-02T21:00:00Z,2026-01-03T02:00+05:00,plant,0.0092082824838505,0.059047614025323825,0.47295183131014545,2026-01-02,3,0.16833333333333333
2026-01-02T22:00:00Z,2026-01-03T03:00+05:00,1,0.01,0.1115708840940146,0.5472810488393011,2026-01-02,4,0.21
2026-01-02T22:00:00Z,2026-01-03T03:00+05:00,2,0.008585893208075348,0.11144395436381457,0.5458886310023858,2026-01-02,4,0.18999999999999997
2026-01-02T22:00:00Z,2026-01-03T03:00+05:00,plant,0.009221776191995691,0.11144395436381457,0.5458886310023858,2026-01-02,4,0.19999999999999998
2026-01-02T23:00:00Z,2026-01-03T04:00+05:00,1,0.011966495049819318,0.1433938260753977,0.6524318646561327,2026-01-02,5,0.255
2026-01-02T23:00:00Z,2026-01-03T04:00+05:00,2,0.008585893208075348,0.14326689634519763,0.6510394468192174,2026-01-02,5,0.25166666666666665
2026-01-02T23:00:00Z,2026-01-03T04:00+05:00,plant,0.009201113227853441,0.14326689634519763,0.6510394468192174,2026-01-02,5,0.2533333333333333
2026-01-03T00:00:00Z,2026-01-03T05:00+05:00,1,0.011570695206930371,0.22016035440709913,0.8376427321644184,2026-01-02,6,0.16
2026-01-03T00:00:00Z,2026-01-03T05:00+05:00,2,0.014969583849439427,0.22003342467689907,0.8356488442831451,2026-01-02,6,0.14666666666666667
2026-01-03T00:00:00Z,2026-01-03T05:00+05:00,plant,0.015722035776227074,0.22003342467689907,0.8356488442831451,2026-01-02,6,0.15333333333333332
2026-01-03T01:00:00Z,2026-01-03T06:00+05:00,1,0.020465223822671963,0.25361996332030956,0.8737178660041751,2026-01-02,7,0.26
2026-01-03T01:00:00Z,2026-01-03T06:00+05:00,2,0.016836250516106096,0.2534930335901096,0.8717239781229018,2026-01-02,7,0.26
2026-01-03T01:00:00Z,2026-01-03T06:00+05:00,plant,0.017588702442893744,0.2534930335901096,0.8717239781229018,2026-01-02,7,0.26
2026-01-03T02:00:00Z,2026-01-03T07:00+05:00,1,0.011865918975823784,0.19698760778364882,0.8376427321644184,2026-01-02,8,0.22833333333333336
2026-01-03T02:00:00Z,2026-01-03T07:00+05:00,2,0.014969583849439427,0.19686067805344876,0.8356488442831451,2026-01-02,8,0.22
2026-01-03T02:00:00Z,2026-01-03T07:00+05:00,plant,0.015722035776227074,0.19686067805344876,0.8356488442831451,2026-01-02,8,0.22416666666666668
2026-01-03T03:00:00Z,2026-01-03T08:00+05:00,1,0.011315658497044268,0.2880289869311567,0.903849641705283,2026-01-02,9,0.165
2026-01-03T03:00:00Z,2026-01-03T08:00+05:00,2,0.015102917182772757,0.28790205720095674,0.9021552903105148,2026-01-02,9,0.11833333333333333
2026-01-03T03:00:00Z,2026-01-03T08:00+05:00,plant,0.015855369109560407,0.28790205720095674,0.9021552903105148,2026-01-02,9,0.14166666666666666
2026-01-03T04:00:00Z,2026-01-03T09:00+05:00,1,0.011315658497044268,0.2898930964287243,0.8604899595444931,2026-01-02,10,0.15166666666666667
2026-01-03T04:00:00Z,2026-01-03T09:00+05:00,2,0.015102917182772757,0.28976616669852434,0.8629844944861019,2026-01-02,10,0.135
2026-01-03T04:00:00Z,2026-01-03T09:00+05:00,plant,0.015855369109560407,0.28976616669852434,0.8629844944861019,2026-01-02,10,0.14333333333333334
2026-01-03T05:00:00Z,2026-01-03T10:00+05:00,1,0.009685709008909308,0.34710599640115786,0.8937111499642284,2026-01-02,11,0.07333333333333333
2026-01-03T05:00:00Z,2026-01-03T10:00+05:00,2,0.013731788022888167,0.3469790666709579,0.8962056849058372,2026-01-02,11,0.06666666666666667
2026-01-03T05:00:00Z,2026-01-03T10:00+05:00,plant,0.014479265999023407,0.3469790666709579,0.8962056849058372,2026-01-02,11,0.07
2026-01-03T06:00:00Z,2026-01-03T11:00+05:00,1,0.02278562545947354,0.3615934928490025,0.9179850614867416,2026-01-02,12,0.13333333333333333
2026-01-03T06:00:00Z,2026-01-03T11:00+05:00,2,0.022888370206691513,0.3630794793951803,0.9205217801441408,2026-01-02,12,0.14333333333333334
2026-01-03T06:00:00Z,2026-01-03T11:00+05:00,plant,0.02364082213347916,0.3630794793951803,0.9205217801441408,2026-01-02,12,0.13833333333333334
2026-01-03T07:00:00Z,2026-01-03T12:00+05:00,1,0.018406767852332005,0.29079010362210655,0.8608874619647211,2026-01-02,13,0.17666666666666667
2026-01-03T07:00:00Z,2026-01-03T12:00+05:00,2,0.008826189367368403,0.2922760901682844,0.8602351160095612,2026-01-02,13,0.16166666666666665
2026-01-03T07:00:00Z,2026-01-03T12:00+05:00,plant,0.009088526810834139,0.2922760901682844,0.8602351160095612,2026-01-02,13,0.16916666666666666
2026-01-03T08:00:00Z,2026-01-03T13:00+05:00,1,0.029020717340466965,0.4162695397786179,0.9199535696669129,2026-01-02,14,0.17166666666666666
2026-01-03T08:00:00Z,2026-01-03T13:00+05:00,2,0.02306113896987721,0.4163576387621949,0.9193012237117529,2026-01-02,14,0.15833333333333333
2026-01-03T08:00:00Z,2026-01-03T13:00+05:00,plant,0.02364082213347916,0.4163576387621949,0.9193012237117529,2026-01-02,14,0.16499999999999998
