issue_date,issue_time_local,target_time_local,horizon_h,turbine,p10,p50,p90,wind_fc_ms,weather_init_max_utc,version
2026-02-13,2026-02-14T00:00+05:00,2026-02-14T18:00+05:00,19,1,0.0103,0.1948,0.5900,5.19,2026-02-12T12:00Z,2
2026-02-13,2026-02-14T00:00+05:00,2026-02-14T18:00+05:00,19,2,0.0101,0.1945,0.5904,5.19,2026-02-12T12:00Z,2
2026-02-13,2026-02-14T00:00+05:00,2026-02-14T18:00+05:00,19,plant,0.0101,0.1945,0.5904,5.19,2026-02-12T12:00Z,2
2026-02-13,2026-02-14T00:00+05:00,2026-02-14T19:00+05:00,20,1,0.0120,0.2405,0.7066,5.59,2026-02-12T12:00Z,2
2026-02-13,2026-02-14T00:00+05:00,2026-02-14T19:00+05:00,20,2,0.0148,0.2402,0.7070,5.59,2026-02-12T12:00Z,2
2026-02-13,2026-02-14T00:00+05:00,2026-02-14T19:00+05:00,20,plant,0.0148,0.2402,0.7070,5.59,2026-02-12T12:00Z,2
2026-02-13,2026-02-14T00:00+05:00,2026-02-14T20:00+05:00,21,1,0.0103,0.1976,0.5955,5.17,2026-02-12T12:00Z,2
2026-02-13,2026-02-14T00:00+05:00,2026-02-14T20:00+05:00,21,2,0.0099,0.1973,0.5960,5.17,2026-02-12T12:00Z,2
2026-02-13,2026-02-14T00:00+05:00,2026-02-14T20:00+05:00,21,plant,0.0099,0.1973,0.5960,5.17,2026-02-12T12:00Z,2
2026-02-13,2026-02-14T00:00+05:00,2026-02-14T21:00+05:00,22,1,0.0100,0.1329,0.5012,4.35,2026-02-12T12:00Z,2
2026-02-13,2026-02-14T00:00+05:00,2026-02-14T21:00+05:00,22,2,0.0098,0.1307,0.5016,4.35,2026-02-12T12:00Z,2
2026-02-13,2026-02-14T00:00+05:00,2026-02-14T21:00+05:00,22,plant,0.0099,0.1307,0.5016,4.35,2026-02-12T12:00Z,2
2026-02-13,2026-02-14T00:00+05:00,2026-02-14T22:00+05:00,23,1,0.0100,0.0910,0.3042,3.91,2026-02-12T12:00Z,2
2026-02-13,2026-02-14T00:00+05:00,2026-02-14T22:00+05:00,23,2,0.0097,0.0907,0.3047,3.91,2026-02-12T12:00Z,2
2026-02-13,2026-02-14T00:00+05:00,2026-02-14T22:00+05:00,23,plant,0.0098,0.0907,0.3047,3.91,2026-02-12T12:00Z,2
2026-02-13,2026-02-14T00:00+05:00,2026-02-14T23:00+05:00,24,1,0.0100,0.0267,0.1266,2.27,2026-02-12T18:00Z,2
2026-02-13,2026-02-14T00:00+05:00,2026-02-14T23:00+05:00,24,2,0.0091,0.0264,0.1270,2.27,2026-02-12T18:00Z,2
2026-02-13,2026-02-14T00:00+05:00,2026-02-14T23:00+05:00,24,plant,0.0094,0.0264,0.1270,2.27,2026-02-12T18:00Z,2
2026-02-13,2026-02-14T00:00+05:00,2026-02-15T00:00+05:00,25,1,0.0100,0.0102,0.1503,1.96,2026-02-12T18:00Z,2
2026-02-13,2026-02-14T00:00+05:00,2026-02-15T00:00+05:00,25,2,0.0087,0.0101,0.1574,1.96,2026-02-12T18:00Z,2
2026-02-13,2026-02-14T00:00+05:00,2026-02-15T00:00+05:00,25,plant,0.0091,0.0101,0.1574,1.96,2026-02-12T18:00Z,2
2026-02-13,2026-02-14T00:00+05:00,2026-02-15T01:00+05:00,26,1,0.0100,0.0142,0.1899,0.67,2026-02-12T18:00Z,2
2026-02-13,2026-02-14T00:00+05:00,2026-02-15T01:00+05:00,26,2,0.0085,0.0137,0.1888,0.67,2026-02-12T18:00Z,2
2026-02-13,2026-02-14T00:00+05:00,2026-02-15T01:00+05:00,26,plant,0.0092,0.0137,0.1888,0.67,2026-02-12T18:00Z,2
2026-02-13,2026-02-14T00:00+05:00,2026-02-15T02:00+05:00,27,1,0.0100,0.0137,0.1838,1.89,2026-02-12T18:00Z,2
2026-02-13,2026-02-14T00:00+05:00,2026-02-15T02:00+05:00,27,2,0.0091,0.0132,0.1833,1.89,2026-02-12T18:00Z,2
2026-02-13,2026-02-14T00:00+05:00,2026-02-15T02:00+05:00,27,plant,0.0096,0.0132,0.1833,1.89,2026-02-12T18:00Z,2
2026-02-13,2026-02-14T00:00+05:00,2026-02-15T03:00+05:00,28,1,0.0100,0.0151,0.1690,1.17,2026-02-12T18:00Z,2
2026-02-13,2026-02-14T00:00+05:00,2026-02-15T03:00+05:00,28,2,0.0093,0.0146,0.1686,1.17,2026-02-12T18:00Z,2
2026-02-13,2026-02-14T00:00+05:00,2026-02-15T03:00+05:00,28,plant,0.0097,0.0146,0.1686,1.17,2026-02-12T18:00Z,2
2026-02-13,2026-02-14T00:00+05:00,2026-02-15T04:00+05:00,29,1,0.0100,0.0231,0.2444,2.97,2026-02-12T18:00Z,2
2026-02-13,2026-02-14T00:00+05:00,2026-02-15T04:00+05:00,29,2,0.0095,0.0219,0.2433,2.97,2026-02-12T18:00Z,2
2026-02-13,2026-02-14T00:00+05:00,2026-02-15T04:00+05:00,29,plant,0.0097,0.0219,0.2433,2.97,2026-02-12T18:00Z,2
2026-02-13,2026-02-14T00:00+05:00,2026-02-15T05:00+05:00,30,1,0.0100,0.0214,0.3187,3.83,2026-02-13T00:00Z,2
2026-02-13,2026-02-14T00:00+05:00,2026-02-15T05:00+05:00,30,2,0.0093,0.0202,0.3174,3.83,2026-02-13T00:00Z,2
2026-02-13,2026-02-14T00:00+05:00,2026-02-15T05:00+05:00,30,plant,0.0096,0.0202,0.3174,3.83,2026-02-13T00:00Z,2
2026-02-13,2026-02-14T00:00+05:00,2026-02-15T06:00+05:00,31,1,0.0100,0.1331,0.6405,5.00,2026-02-13T00:00Z,2
2026-02-13,2026-02-14T00:00+05:00,2026-02-15T06:00+05:00,31,2,0.0094,0.1319,0.6391,5.00,2026-02-13T00:00Z,2
2026-02-13,2026-02-14T00:00+05:00,2026-02-15T06:00+05:00,31,plant,0.0096,0.1319,0.6391,5.00,2026-02-13T00:00Z,2
2026-02-13,2026-02-14T00:00+05:00,2026-02-15T07:00+05:00,32,1,0.0182,0.2406,0.8046,5.89,2026-02-13T00:00Z,2
2026-02-13,2026-02-14T00:00+05:00,2026-02-15T07:00+05:00,32,2,0.0169,0.2393,0.8033,5.89,2026-02-13T00:00Z,2
2026-02-13,2026-02-14T00:00+05:00,2026-02-15T07:00+05:00,32,plant,0.0170,0.2393,0.8033,5.89,2026-02-13T00:00Z,2
2026-02-13,2026-02-14T00:00+05:00,2026-02-15T08:00+05:00,33,1,0.0261,0.3413,0.8942,6.58,2026-02-13T00:00Z,2
2026-02-13,2026-02-14T00:00+05:00,2026-02-15T08:00+05:00,33,2,0.0484,0.3407,0.8936,6.58,2026-02-13T00:00Z,2
2026-02-13,2026-02-14T00:00+05:00,2026-02-15T08:00+05:00,33,plant,0.0467,0.3407,0.8936,6.58,2026-02-13T00:00Z,2
2026-02-13,2026-02-14T00:00+05:00,2026-02-15T09:00+05:00,34,1,0.0455,0.4111,0.9490,6.90,2026-02-13T00:00Z,2
2026-02-13,2026-02-14T00:00+05:00,2026-02-15T09:00+05:00,34,2,0.0458,0.4105,0.9484,6.90,2026-02-13T00:00Z,2
2026-02-13,2026-02-14T00:00+05:00,2026-02-15T09:00+05:00,34,plant,0.0441,0.4105,0.9484,6.90,2026-02-13T00:00Z,2
2026-02-13,2026-02-14T00:00+05:00,2026-02-15T10:00+05:00,35,1,0.1518,0.7223,0.9372,7.73,2026-02-13T00:00Z,2
2026-02-13,2026-02-14T00:00+05:00,2026-02-15T10:00+05:00,35,2,0.1410,0.7218,0.9373,7.73,2026-02-13T00:00Z,2
2026-02-13,2026-02-14T00:00+05:00,2026-02-15T10:00+05:00,35,plant,0.1393,0.7218,0.9373,7.73,2026-02-13T00:00Z,2
2026-02-13,2026-02-14T00:00+05:00,2026-02-15T11:00+05:00,36,1,0.2055,0.8232,0.9893,8.77,2026-02-13T06:00Z,2
2026-02-13,2026-02-14T00:00+05:00,2026-02-15T11:00+05:00,36,2,0.2590,0.8226,0.9784,8.77,2026-02-13T06:00Z,2
2026-02-13,2026-02-14T00:00+05:00,2026-02-15T11:00+05:00,36,plant,0.2573,0.8226,0.9814,8.77,2026-02-13T06:00Z,2
2026-02-13,2026-02-14T00:00+05:00,2026-02-15T12:00+05:00,37,1,0.3199,0.9440,0.9908,9.61,2026-02-13T06:00Z,2
2026-02-13,2026-02-14T00:00+05:00,2026-02-15T12:00+05:00,37,2,0.4065,0.9436,0.9787,9.61,2026-02-13T06:00Z,2
2026-02-13,2026-02-14T00:00+05:00,2026-02-15T12:00+05:00,37,plant,0.4367,0.9436,0.9824,9.61,2026-02-13T06:00Z,2
2026-02-13,2026-02-14T00:00+05:00,2026-02-15T13:00+05:00,38,1,0.3760,0.9648,0.9899,9.85,2026-02-13T06:00Z,2
2026-02-13,2026-02-14T00:00+05:00,2026-02-15T13:00+05:00,38,2,0.4747,0.9634,0.9775,9.85,2026-02-13T06:00Z,2
2026-02-13,2026-02-14T00:00+05:00,2026-02-15T13:00+05:00,38,plant,0.5049,0.9634,0.9813,9.85,2026-02-13T06:00Z,2
2026-02-13,2026-02-14T00:00+05:00,2026-02-15T14:00+05:00,39,1,0.3345,0.9244,0.9910,9.58,2026-02-13T06:00Z,2
2026-02-13,2026-02-14T00:00+05:00,2026-02-15T14:00+05:00,39,2,0.4329,0.9212,0.9770,9.58,2026-02-13T06:00Z,2
2026-02-13,2026-02-14T00:00+05:00,2026-02-15T14:00+05:00,39,plant,0.4631,0.9212,0.9816,9.58,2026-02-13T06:00Z,2
2026-02-13,2026-02-14T00:00+05:00,2026-02-15T15:00+05:00,40,1,0.3594,0.9735,0.9905,8.73,2026-02-13T06:00Z,2
2026-02-13,2026-02-14T00:00+05:00,2026-02-15T15:00+05:00,40,2,0.3813,0.9709,0.9825,8.73,2026-02-13T06:00Z,2
2026-02-13,2026-02-14T00:00+05:00,2026-02-15T15:00+05:00,40,plant,0.4115,0.9709,0.9838,8.73,2026-02-13T06:00Z,2
2026-02-13,2026-02-14T00:00+05:00,2026-02-15T16:00+05:00,41,1,0.3824,0.9833,0.9929,8.08,2026-02-13T06:00Z,2
2026-02-13,2026-02-14T00:00+05:00,2026-02-15T16:00+05:00,41,2,0.3481,0.9811,0.9906,8.08,2026-02-13T06:00Z,2
2026-02-13,2026-02-14T00:00+05:00,2026-02-15T16:00+05:00,41,plant,0.3464,0.9811,0.9906,8.08,2026-02-13T06:00Z,2
2026-02-13,2026-02-14T00:00+05:00,2026-02-15T17:00+05:00,42,1,0.1773,0.7670,0.9932,7.23,2026-02-12T12:00Z,2
2026-02-13,2026-02-14T00:00+05:00,2026-02-15T17:00+05:00,42,2,0.1493,0.7649,0.9926,7.23,2026-02-12T12:00Z,2
2026-02-13,2026-02-14T00:00+05:00,2026-02-15T17:00+05:00,42,plant,0.1476,0.7649,0.9926,7.23,2026-02-12T12:00Z,2
2026-02-13,2026-02-14T00:00+05:00,2026-02-15T18:00+05:00,43,1,0.1070,0.5499,0.9571,6.38,2026-02-12T12:00Z,2
2026-02-13,2026-02-14T00:00+05:00,2026-02-15T18:00+05:00,43,2,0.0902,0.5440,0.9565,6.38,2026-02-12T12:00Z,2
2026-02-13,2026-02-14T00:00+05:00,2026-02-15T18:00+05:00,43,plant,0.0885,0.5440,0.9565,6.38,2026-02-12T12:00Z,2
2026-02-13,2026-02-14T00:00+05:00,2026-02-15T19:00+05:00,44,1,0.0984,0.5218,0.9603,6.23,2026-02-12T12:00Z,2
2026-02-13,2026-02-14T00:00+05:00,2026-02-15T19:00+05:00,44,2,0.0899,0.5196,0.9597,6.23,2026-02-12T12:00Z,2
2026-02-13,2026-02-14T00:00+05:00,2026-02-15T19:00+05:00,44,plant,0.0881,0.5196,0.9597,6.23,2026-02-12T12:00Z,2
2026-02-13,2026-02-14T00:00+05:00,2026-02-15T20:00+05:00,45,1,0.0811,0.5618,0.9513,6.70,2026-02-12T12:00Z,2
2026-02-13,2026-02-14T00:00+05:00,2026-02-15T20:00+05:00,45,2,0.0905,0.5597,0.9507,6.70,2026-02-12T12:00Z,2
2026-02-13,2026-02-14T00:00+05:00,2026-02-15T20:00+05:00,45,plant,0.0888,0.5597,0.9507,6.70,2026-02-12T12:00Z,2
2026-02-13,2026-02-14T00:00+05:00,2026-02-15T21:00+05:00,46,1,0.1089,0.5769,0.9517,6.80,2026-02-12T12:00Z,2
2026-02-13,2026-02-14T00:00+05:00,2026-02-15T21:00+05:00,46,2,0.1071,0.5748,0.9511,6.80,2026-02-12T12:00Z,2
2026-02-13,2026-02-14T00:00+05:00,2026-02-15T21:00+05:00,46,plant,0.1053,0.5748,0.9511,6.80,2026-02-12T12:00Z,2
2026-02-13,2026-02-14T00:00+05:00,2026-02-15T22:00+05:00,47,1,0.1640,0.6493,0.9635,7.07,2026-02-12T12:00Z,2
2026-02-13,2026-02-14T00:00+05:00,2026-02-15T22:00+05:00,47,2,0.1590,0.6471,0.9629,7.07,2026-02-12T12:00Z,2
2026-02-13,2026-02-14T00:00+05:00,2026-02-15T22:00+05:00,47,plant,0.1573,0.6471,0.9629,7.07,2026-02-12T12:00Z,2
2026-02-13,2026-02-14T00:00+05:00,2026-02-15T23:00+05:00,48,1,0.1970,0.7707,0.9823,7.03,2026-02-12T18:00Z,2
2026-02-13,2026-02-14T00:00+05:00,2026-02-15T23:00+05:00,48,2,0.1968,0.7647,0.9817,7.03,2026-02-12T18:00Z,2
2026-02-13,2026-02-14T00:00+05:00,2026-02-15T23:00+05:00,48,plant,0.1950,0.7647,0.9817,7.03,2026-02-12T18:00Z,2
